match_num,teams,match_id,winner
196,"Ezreal,Illaoi,Janna,LeeSin,Zoe,Yasuo,Leblanc,Rumble,Velkoz,Camille",2924398251,0
197,"Sion,Kassadin,Brand,Leona,Kindred,Blitzcrank,Ezreal,Urgot,Akali,XinZhao",2923786633,1
198,"Orianna,Jax,XinZhao,Morgana,MonkeyKing,Kaisa,Alistar,Ekko,JarvanIV,Riven",2930837562,1
199,"Illaoi,Thresh,Diana,Yasuo,Ezreal,Lucian,Khazix,Neeko,Ekko,Pyke",2929814711,0
200,"Caitlyn,Pyke,LeeSin,Ekko,Irelia,Twitch,Lucian,Thresh,Lulu,Illaoi",2929812094,1
201,"Jax,XinZhao,Gragas,Lucian,Akali,Teemo,Ezreal,Graves,Leblanc,Braum",2929798965,0
202,"Gragas,Leona,Draven,Urgot,Jax,Camille,Malphite,Kassadin,Ziggs,Braum",2929795676,0
203,"Fiora,Jayce,Draven,Velkoz,RekSai,Ekko,JarvanIV,Braum,Camille,Ezreal",2929790691,0
204,"Blitzcrank,Ekko,Lucian,Irelia,Pyke,Zed,Heimerdinger,Janna,Shaco,Fiora",2909860557,1
205,"Vladimir,Viktor,Janna,LeeSin,Jhin,Irelia,Aatrox,Kassadin,Caitlyn,Thresh",2909822358,0
206,"Draven,Nidalee,Irelia,Velkoz,XinZhao,Lux,Zyra,Sivir,Riven,Tryndamere",2908967250,0
207,"Yasuo,Nidalee,Brand,Lissandra,Lucian,Xerath,Xayah,LeeSin,Jayce,Irelia",2926073769,0
208,"Ryze,LeeSin,Draven,Rakan,Teemo,Jhin,Malphite,Alistar,Nidalee,Leblanc",2925512875,0
209,"Garen,Zoe,Kaisa,Draven,TahmKench,Evelynn,Gangplank,Leblanc,Blitzcrank,Ezreal",2929652628,0
210,"Garen,Pyke,LeeSin,Zoe,Draven,Lux,Blitzcrank,Graves,Aatrox,TwistedFate",2929619937,0
211,"Aatrox,Galio,Heimerdinger,Rammus,Morgana,Gragas,Ezreal,Rumble,Zed,Pyke",2929546920,1
212,"Akali,Viktor,Morgana,Twitch,LeeSin,Leblanc,Renekton,Graves,Heimerdinger,Thresh",2929045971,1
213,"Fiora,Galio,Nidalee,Yasuo,Morgana,Brand,Annie,Ezreal,Camille,Neeko",2927109548,0
214,"Shen,Akali,Camille,Annie,Kaisa,Kennen,Hecarim,Irelia,Corki,Heimerdinger",2926606983,0
215,"Alistar,Veigar,Lucian,Kennen,Hecarim,Heimerdinger,Vi,Gragas,Yasuo,Camille",2926462010,1
216,"Ezreal,Zoe,Kindred,Viktor,Sona,Galio,Ryze,XinZhao,Kennen,JarvanIV",2926371377,1
