match_num,teams,match_id,winner
214,"Ahri,Jhin,Janna,Urgot,LeeSin,Lucian,Kassadin,Poppy,Pyke,Graves",2898485358,0
215,"Gragas,Darius,Kennen,Fiddlesticks,Ezreal,Irelia,Riven,Alistar,KogMaw,Nidalee",2898483393,1
216,"Rumble,Soraka,Malphite,Kayn,Sivir,Shen,Zyra,Lucian,Kassadin,Skarner",2898473571,0
217,"Yasuo,Riven,Graves,Morgana,Varus,Ezreal,Khazix,Fiddlesticks,Illaoi,Brand",2898471978,1
218,"Darius,MissFortune,Leona,Malzahar,JarvanIV,AurelionSol,Thresh,Malphite,Pantheon,Lucian",2898468775,1
219,"Kaisa,Janna,Camille,Fiddlesticks,Viktor,Vi,Soraka,Draven,Annie,Vladimir",2898467223,0
220,"Ezreal,Pyke,MonkeyKing,Ahri,Heimerdinger,Twitch,Yasuo,Aatrox,Maokai,Thresh",2931576625,1
221,"Nasus,Nidalee,Ashe,Zyra,Jax,Kaisa,Irelia,Ahri,XinZhao,Pyke",2930218120,0
222,"Velkoz,Lulu,KogMaw,Khazix,Garen,Pyke,Kaisa,Rammus,Akali,Vladimir",2930203902,1
223,"Ekko,Leona,Karthus,Yasuo,XinZhao,Camille,Lucian,Urgot,Lux,Thresh",2929628818,1
224,"Akali,Nidalee,KogMaw,Camille,Blitzcrank,Kaisa,Kayle,Jax,Zed,Pyke",2929075092,1
225,"Kassadin,Ezreal,Alistar,Twitch,Lulu,Lissandra,Udyr,Shaco,Draven,Brand",2928594709,1
226,"Swain,Kayn,Ziggs,Lucian,Brand,Volibear,Thresh,Anivia,Graves,Draven",2928602801,0
227,"Pyke,Garen,Yasuo,Kayn,Vayne,Jax,Kaisa,Zyra,Katarina,Sion",2927706353,1
